CO_MUN_GEO;NO_MUN_MIN;SG_UF;NO_UF;NO_REGIAO;CO_UF;NO_PAIS;NO_MUN_UF_PAIS;NO_UF_PAIS;NO_REGIAO_ING;NO_REG_PAI_ING
3451504;Serrana;SP;São Paulo;SUDESTE;41;BRASIL;Serrana, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3451603;Serra Negra;SP;São Paulo;SUDESTE;41;BRASIL;Serra Negra, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3451702;Sertãozinho;SP;São Paulo;SUDESTE;41;BRASIL;Sertãozinho, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3451801;Sete Barras;SP;São Paulo;SUDESTE;41;BRASIL;Sete Barras, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3451900;Severínia;SP;São Paulo;SUDESTE;41;BRASIL;Severínia, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452007;Silveiras;SP;São Paulo;SUDESTE;41;BRASIL;Silveiras, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452106;Socorro;SP;São Paulo;SUDESTE;41;BRASIL;Socorro, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452205;Sorocaba;SP;São Paulo;SUDESTE;41;BRASIL;Sorocaba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452304;Sud Mennucci;SP;São Paulo;SUDESTE;41;BRASIL;Sud Mennucci, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452403;Sumaré;SP;São Paulo;SUDESTE;41;BRASIL;Sumaré, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452502;Suzano;SP;São Paulo;SUDESTE;41;BRASIL;Suzano, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452551;Suzanápolis;SP;São Paulo;SUDESTE;41;BRASIL;Suzanápolis, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452601;Tabapuã;SP;São Paulo;SUDESTE;41;BRASIL;Tabapuã, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452700;Tabatinga;SP;São Paulo;SUDESTE;41;BRASIL;Tabatinga, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452809;Taboão da Serra;SP;São Paulo;SUDESTE;41;BRASIL;Taboão da Serra, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3452908;Taciba;SP;São Paulo;SUDESTE;41;BRASIL;Taciba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453005;Taguaí;SP;São Paulo;SUDESTE;41;BRASIL;Taguaí, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453104;Taiaçu;SP;São Paulo;SUDESTE;41;BRASIL;Taiaçu, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453203;Taiúva;SP;São Paulo;SUDESTE;41;BRASIL;Taiúva, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453302;Tambaú;SP;São Paulo;SUDESTE;41;BRASIL;Tambaú, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453401;Tanabi;SP;São Paulo;SUDESTE;41;BRASIL;Tanabi, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453500;Tapiraí;SP;São Paulo;SUDESTE;41;BRASIL;Tapiraí, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453609;Tapiratiba;SP;São Paulo;SUDESTE;41;BRASIL;Tapiratiba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453658;Taquaral;SP;São Paulo;SUDESTE;41;BRASIL;Taquaral, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453708;Taquaritinga;SP;São Paulo;SUDESTE;41;BRASIL;Taquaritinga, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453807;Taquarituba;SP;São Paulo;SUDESTE;41;BRASIL;Taquarituba, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453856;Taquarivaí;SP;São Paulo;SUDESTE;41;BRASIL;Taquarivaí, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453906;Tarabai;SP;São Paulo;SUDESTE;41;BRASIL;Tarabai, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
3453955;Tarumã;SP;São Paulo;SUDESTE;41;BRASIL;Tarumã, SP, BRASIL;São Paulo, BRASIL; SOUTHEAST;SUDESTE, BRASIL
